Heliostat ID,Pos-x,Pos-y,Pos-z,Aim-x,Aim-y,Aim-z,Reflectivity,Soiling,Total eff,Cosine eff,Attenuation,Blocking,Shading,Intercept eff.,Power [kW],Annual energy,Annual efficiency,
2846,-547.51,455.60,0.00,-6.53,5.44,150.00,0.9500,0.9500,0.6568,0.8045,0.9257,0.9779,1.0000,0.9994,81926.72,207286682.5,0.6339,
267,173.57,-87.64,0.00,7.59,-3.83,150.00,0.9500,0.9500,0.7765,0.8878,0.9692,1.0000,1.0000,1.0000,96859.30,207287281.6,0.6481,
834,327.38,47.72,0.00,8.41,1.23,150.00,0.9500,0.9500,0.7435,0.8599,0.9580,1.0000,1.0000,1.0000,92737.75,207294052.1,0.6332,
4421,353.99,920.41,0.00,3.05,7.93,150.00,0.9500,0.9500,0.6574,0.8205,0.9036,0.9974,1.0000,0.9851,82005.63,207299628.7,0.6401,
2048,482.57,277.05,0.00,7.37,4.23,150.00,0.9500,0.9500,0.7064,0.8338,0.9388,1.0000,1.0000,1.0000,88113.14,207342659.1,0.6326,
90,-19.26,-145.17,0.00,-1.12,-8.43,150.00,0.9500,0.9500,0.7812,0.8900,0.9726,1.0000,1.0000,1.0000,97445.97,207344635.8,0.6596,
4420,330.58,929.08,0.00,2.85,8.01,150.00,0.9500,0.9500,0.6581,0.8207,0.9036,0.9981,1.0000,0.9851,82082.42,207348338.2,0.6394,
2431,522.21,352.99,0.00,7.04,4.76,150.00,0.9500,0.9500,0.6972,0.8285,0.9325,1.0000,1.0000,0.9998,86960.75,207369882.1,0.6331,
622,-289.75,-2.33,0.00,-8.50,-0.07,150.00,0.9500,0.9500,0.7313,0.8427,0.9615,1.0000,1.0000,1.0000,91213.37,207379042.5,0.6319,
3074,545.04,504.34,0.00,6.24,5.77,150.00,0.9500,0.9500,0.6862,0.8244,0.9232,1.0000,1.0000,0.9990,85592.33,207419527.5,0.6339,
3026,-562.39,484.92,0.00,-6.44,5.55,150.00,0.9500,0.9500,0.6634,0.8030,0.9232,0.9926,1.0000,0.9990,82751.32,207460159.2,0.6304,
4391,-377.18,911.15,0.00,-3.25,7.85,150.00,0.9500,0.9500,0.6420,0.8100,0.9036,0.9864,1.0000,0.9853,80085.27,207465842.3,0.6388,
141,35.90,-141.97,0.00,2.08,-8.24,150.00,0.9500,0.9500,0.7847,0.8940,0.9726,1.0000,1.0000,1.0000,97882.55,207478364.7,0.6600,
2303,508.85,326.15,0.00,7.16,4.59,150.00,0.9500,0.9500,0.7003,0.8303,0.9347,1.0000,1.0000,0.9999,87350.87,207493102.7,0.6332,
1877,-469.68,254.62,0.00,-7.47,4.05,150.00,0.9500,0.9500,0.6826,0.8129,0.9406,0.9891,1.0000,1.0000,85138.97,207514639.4,0.6297,
4664,232.18,1001.11,0.00,1.92,8.28,150.00,0.9500,0.9500,0.6524,0.8194,0.9004,1.0000,1.0000,0.9797,81370.99,207534025.1,0.6352,
4644,-282.56,988.07,0.00,-2.34,8.17,150.00,0.9500,0.9500,0.6465,0.8119,0.9004,1.0000,1.0000,0.9800,80646.01,207548770.4,0.6341,
968,-352.50,93.87,0.00,-8.21,2.19,150.00,0.9500,0.9500,0.6995,0.8329,0.9552,0.9743,1.0000,1.0000,87252.79,207554651.5,0.6306,
2176,496.17,301.19,0.00,7.27,4.41,150.00,0.9500,0.9500,0.7033,0.8319,0.9367,1.0000,1.0000,0.9999,87721.94,207578833.0,0.6332,
2894,514.24,492.85,0.00,6.14,5.88,150.00,0.9500,0.9500,0.6817,0.8274,0.9257,0.9869,1.0000,0.9994,85033.14,207580198.8,0.6365,
1097,364.73,110.73,0.00,8.13,2.47,150.00,0.9500,0.9500,0.7305,0.8539,0.9537,0.9938,1.0000,1.0000,91114.81,207598619.6,0.6346,
4645,-257.45,994.91,0.00,-2.13,8.23,150.00,0.9500,0.9500,0.6471,0.8127,0.9004,1.0000,1.0000,0.9800,80718.54,207614893.4,0.6344,
3252,557.99,534.78,0.00,6.14,5.88,150.00,0.9500,0.9500,0.6826,0.8228,0.9207,1.0000,1.0000,0.9984,85149.33,207651197.3,0.6339,
4394,-306.95,937.15,0.00,-2.65,8.08,150.00,0.9500,0.9500,0.6451,0.8125,0.9036,0.9880,1.0000,0.9853,80464.73,207703219.2,0.6359,
3205,-576.40,514.89,0.00,-6.34,5.66,150.00,0.9500,0.9500,0.6651,0.8016,0.9207,1.0000,1.0000,0.9985,82958.90,207735927.6,0.6306,
3962,510.62,752.48,0.00,4.77,7.03,150.00,0.9500,0.9500,0.6685,0.8206,0.9097,1.0000,1.0000,0.9923,83387.99,207748963.6,0.6349,
409,235.40,-1.89,0.00,8.50,-0.07,150.00,0.9500,0.9500,0.7575,0.8876,0.9660,0.9789,1.0000,1.0000,94487.27,207753190.1,0.6339,
4136,-521.29,791.51,0.00,-4.68,7.10,150.00,0.9500,0.9500,0.6508,0.8041,0.9067,0.9996,1.0000,0.9894,81171.71,207754624.0,0.6356,
4663,206.76,1006.66,0.00,1.71,8.33,150.00,0.9500,0.9500,0.6523,0.8194,0.9004,1.0000,1.0000,0.9797,81370.13,207765762.5,0.6359,
3927,-536.69,734.11,0.00,-5.02,6.86,150.00,0.9500,0.9500,0.6550,0.8038,0.9097,1.0000,1.0000,0.9926,81706.79,207771487.8,0.6321,
91,-35.90,-141.97,0.00,-2.08,-8.24,150.00,0.9500,0.9500,0.7811,0.8899,0.9726,1.0000,1.0000,1.0000,97430.81,207783648.8,0.6600,
1242,-397.30,120.62,0.00,-8.13,2.47,150.00,0.9500,0.9500,0.7058,0.8225,0.9508,1.0000,1.0000,1.0000,88034.16,207797030.4,0.6286,
4393,-330.58,929.08,0.00,-2.85,8.01,150.00,0.9500,0.9500,0.6441,0.8117,0.9036,0.9875,1.0000,0.9853,80340.78,207821433.7,0.6393,
4392,-353.99,920.41,0.00,-3.05,7.93,150.00,0.9500,0.9500,0.6431,0.8109,0.9036,0.9869,1.0000,0.9853,80214.28,207823227.5,0.6400,
4646,-232.18,1001.11,0.00,-1.92,8.28,150.00,0.9500,0.9500,0.6477,0.8133,0.9004,1.0000,1.0000,0.9800,80787.51,207834508.3,0.6352,
531,264.54,-2.13,0.00,8.50,-0.07,150.00,0.9500,0.9500,0.7562,0.8752,0.9636,0.9936,1.0000,1.0000,94328.40,207869595.4,0.6392,
1920,456.70,277.23,0.00,7.27,4.41,150.00,0.9500,0.9500,0.7093,0.8378,0.9406,0.9974,1.0000,1.0000,88477.30,207900582.3,0.6355,
2847,-531.20,474.52,0.00,-6.34,5.66,150.00,0.9500,0.9500,0.6587,0.8064,0.9257,0.9784,1.0000,0.9994,82161.16,207903364.7,0.6345,
224,156.68,-93.47,0.00,7.30,-4.35,150.00,0.9500,0.9500,0.7810,0.8921,0.9700,1.0000,1.0000,1.0000,97419.95,207957436.8,0.6510,
3430,551.54,587.28,0.00,5.82,6.20,150.00,0.9500,0.9500,0.6797,0.8223,0.9180,1.0000,1.0000,0.9976,84776.70,207971373.8,0.6350,
1187,376.20,128.54,0.00,8.04,2.75,150.00,0.9500,0.9500,0.7321,0.8518,0.9523,1.0000,1.0000,1.0000,91317.55,207973815.8,0.6345,
683,-302.53,12.98,0.00,-8.49,0.36,150.00,0.9500,0.9500,0.7285,0.8405,0.9604,1.0000,1.0000,1.0000,90867.50,207986535.6,0.6323,
140,52.06,-136.88,0.00,3.02,-7.94,150.00,0.9500,0.9500,0.7867,0.8962,0.9726,1.0000,1.0000,1.0000,98126.15,208003869.2,0.6607,
3386,-571.79,567.58,0.00,-6.03,5.99,150.00,0.9500,0.9500,0.6630,0.8022,0.9180,1.0000,1.0000,0.9976,82703.99,208025538.7,0.6317,
4647,-206.76,1006.66,0.00,-1.71,8.33,150.00,0.9500,0.9500,0.6482,0.8140,0.9004,1.0000,1.0000,0.9800,80852.90,208029982.4,0.6359,
3785,528.05,696.33,0.00,5.14,6.77,150.00,0.9500,0.9500,0.6727,0.8212,0.9125,1.0000,1.0000,0.9946,83905.63,208051177.4,0.6356,
3747,-552.14,677.39,0.00,-5.37,6.59,150.00,0.9500,0.9500,0.6581,0.8033,0.9125,1.0000,1.0000,0.9948,82086.79,208086102.4,0.6327,
327,-206.86,-70.17,0.00,-8.05,-2.73,150.00,0.9500,0.9500,0.7519,0.8612,0.9673,1.0000,1.0000,1.0000,93783.04,208103650.2,0.6429,
3607,541.05,640.51,0.00,5.49,6.49,150.00,0.9500,0.9500,0.6765,0.8218,0.9154,1.0000,1.0000,0.9964,84381.19,208142111.8,0.6357,
1749,-444.08,254.95,0.00,-7.37,4.23,150.00,0.9500,0.9500,0.6781,0.8176,0.9425,0.9750,1.0000,1.0000,84576.80,208161943.7,0.6346,
1333,-409.61,139.96,0.00,-8.04,2.75,150.00,0.9500,0.9500,0.7031,0.8207,0.9493,1.0000,1.0000,1.0000,87702.46,208162999.7,0.6295,
283,-190.36,-79.88,0.00,-7.84,-3.29,150.00,0.9500,0.9500,0.7562,0.8654,0.9682,1.0000,1.0000,1.0000,94329.48,208172493.9,0.6452,
148,-124.85,-116.02,0.00,-6.23,-5.79,150.00,0.9500,0.9500,0.7697,0.8783,0.9709,1.0000,1.0000,1.0000,96001.99,208178456.2,0.6535,
3566,-563.17,621.14,0.00,-5.71,6.30,150.00,0.9500,0.9500,0.6609,0.8028,0.9154,1.0000,1.0000,0.9965,82431.75,208191149.4,0.6325,
470,251.94,-14.88,0.00,8.49,-0.50,150.00,0.9500,0.9500,0.7641,0.8777,0.9646,1.0000,1.0000,1.0000,95310.11,208345130.3,0.6410,
4418,283.12,944.62,0.00,2.44,8.14,150.00,0.9500,0.9500,0.6592,0.8210,0.9036,0.9995,1.0000,0.9851,82226.07,208370167.9,0.6435,
745,-315.43,29.68,0.00,-8.46,0.80,150.00,0.9500,0.9500,0.7257,0.8383,0.9592,1.0000,1.0000,1.0000,90517.45,208370862.5,0.6325,
1005,345.19,117.94,0.00,8.04,2.75,150.00,0.9500,0.9500,0.7253,0.8595,0.9552,0.9789,1.0000,1.0000,90469.42,208409970.8,0.6379,
1425,-422.34,160.77,0.00,-7.94,3.02,150.00,0.9500,0.9500,0.7004,0.8189,0.9477,1.0000,1.0000,1.0000,87359.62,208429915.8,0.6302,
591,276.45,11.86,0.00,8.49,0.36,150.00,0.9500,0.9500,0.7584,0.8729,0.9626,1.0000,1.0000,1.0000,94593.90,208433626.7,0.6392,
92,-52.06,-136.88,0.00,-3.02,-7.94,150.00,0.9500,0.9500,0.7814,0.8903,0.9726,1.0000,1.0000,1.0000,97472.04,208444896.6,0.6607,
2666,-548.26,409.41,0.00,-6.81,5.09,150.00,0.9500,0.9500,0.6732,0.8040,0.9280,1.0000,1.0000,0.9997,83973.06,208508733.1,0.6338,
4655,0.00,1027.68,0.00,0.00,8.50,150.00,0.9500,0.9500,0.6512,0.8179,0.9004,1.0000,1.0000,0.9798,81230.63,208518953.3,0.6381,
3073,527.02,523.14,0.00,6.03,5.99,150.00,0.9500,0.9500,0.6872,0.8256,0.9232,1.0000,1.0000,0.9990,85713.32,208528291.9,0.6372,
2519,-534.55,380.66,0.00,-6.92,4.93,150.00,0.9500,0.9500,0.6761,0.8054,0.9303,1.0000,1.0000,0.9997,84329.57,208538847.7,0.6329,
238,-173.57,-87.64,0.00,-7.59,-3.83,150.00,0.9500,0.9500,0.7612,0.8703,0.9692,1.0000,1.0000,1.0000,94946.83,208543775.3,0.6481,
3027,-545.04,504.34,0.00,-6.24,5.77,150.00,0.9500,0.9500,0.6654,0.8049,0.9232,0.9932,1.0000,0.9990,82992.21,208556132.6,0.6338,
3928,-510.62,752.48,0.00,-4.77,7.03,150.00,0.9500,0.9500,0.6564,0.8055,0.9097,1.0000,1.0000,0.9926,81870.70,208566978.6,0.6348,
3961,483.92,769.92,0.00,4.52,7.20,150.00,0.9500,0.9500,0.6691,0.8213,0.9097,1.0000,1.0000,0.9923,83461.74,208569557.1,0.6376,
1791,431.11,276.32,0.00,7.16,4.59,150.00,0.9500,0.9500,0.7036,0.8419,0.9425,0.9826,1.0000,1.0000,87768.09,208591447.3,0.6405,
1516,-434.10,182.62,0.00,-7.83,3.30,150.00,0.9500,0.9500,0.6979,0.8173,0.9460,1.0000,1.0000,1.0000,87046.16,208665002.2,0.6311,
4417,259.11,951.48,0.00,2.23,8.20,150.00,0.9500,0.9500,0.6596,0.8211,0.9036,1.0000,1.0000,0.9851,82279.06,208681233.2,0.6444,
2391,-522.21,352.99,0.00,-7.04,4.76,150.00,0.9500,0.9500,0.6788,0.8067,0.9325,1.0000,1.0000,0.9998,84667.37,208684065.9,0.6330,
3251,538.89,554.02,0.00,5.93,6.09,150.00,0.9500,0.9500,0.6836,0.8240,0.9207,1.0000,1.0000,0.9984,85266.57,208705312.4,0.6372,
2848,-514.24,492.85,0.00,-6.14,5.88,150.00,0.9500,0.9500,0.6606,0.8082,0.9257,0.9789,1.0000,0.9994,82393.24,208707089.2,0.6364,
2005,-482.57,277.05,0.00,-7.37,4.23,150.00,0.9500,0.9500,0.6873,0.8113,0.9388,1.0000,1.0000,1.0000,85729.49,208741708.0,0.6326,
1278,388.04,147.71,0.00,7.94,3.02,150.00,0.9500,0.9500,0.7291,0.8496,0.9508,1.0000,1.0000,1.0000,90940.90,208748053.1,0.6362,
4412,136.89,976.59,0.00,1.18,8.42,150.00,0.9500,0.9500,0.6590,0.8210,0.9036,0.9992,1.0000,0.9851,82195.72,208753880.9,0.6405,
139,67.52,-129.95,0.00,3.92,-7.54,150.00,0.9500,0.9500,0.7890,0.8989,0.9726,1.0000,1.0000,1.0000,98415.75,208756706.8,0.6617,
3206,-557.99,534.78,0.00,-6.14,5.88,150.00,0.9500,0.9500,0.6666,0.8035,0.9207,1.0000,1.0000,0.9985,83153.17,208763716.8,0.6338,
4395,-283.12,944.62,0.00,-2.44,8.14,150.00,0.9500,0.9500,0.6460,0.8133,0.9036,0.9885,1.0000,0.9853,80579.73,208786869.3,0.6434,
4179,459.72,828.79,0.00,4.12,7.43,150.00,0.9500,0.9500,0.6640,0.8204,0.9067,1.0000,1.0000,0.9891,82828.25,208801682.5,0.6426,
2262,-508.85,326.15,0.00,-7.16,4.59,150.00,0.9500,0.9500,0.6816,0.8081,0.9347,1.0000,1.0000,0.9999,85024.87,208833468.2,0.6331,
806,-327.38,47.72,0.00,-8.41,1.23,150.00,0.9500,0.9500,0.7232,0.8364,0.9580,1.0000,1.0000,1.0000,90207.56,208863664.1,0.6332,
2557,515.34,406.29,0.00,6.67,5.26,150.00,0.9500,0.9500,0.6958,0.8289,0.9303,1.0000,1.0000,0.9997,86785.28,208886131.9,0.6381,
4415,210.62,963.38,0.00,1.82,8.30,150.00,0.9500,0.9500,0.6597,0.8212,0.9036,1.0000,1.0000,0.9851,82285.14,208900975.7,0.6434,
3784,503.31,714.42,0.00,4.90,6.95,150.00,0.9500,0.9500,0.6734,0.8221,0.9125,1.0000,1.0000,0.9946,83992.41,208917177.9,0.6384,
4401,-136.89,976.59,0.00,-1.18,8.42,150.00,0.9500,0.9500,0.6514,0.8173,0.9036,0.9920,1.0000,0.9852,81245.74,208932605.9,0.6405,
2134,-496.17,301.19,0.00,-7.27,4.41,150.00,0.9500,0.9500,0.6844,0.8096,0.9367,1.0000,1.0000,0.9999,85365.64,208943718.9,0.6332,
3748,-528.05,696.33,0.00,-5.14,6.77,150.00,0.9500,0.9500,0.6595,0.8050,0.9125,1.0000,1.0000,0.9948,82259.12,208945465.8,0.6355,
3429,530.61,606.26,0.00,5.60,6.40,150.00,0.9500,0.9500,0.6805,0.8234,0.9180,1.0000,1.0000,0.9976,84884.46,208956811.4,0.6381,
4416,234.94,957.74,0.00,2.03,8.26,150.00,0.9500,0.9500,0.6597,0.8212,0.9036,1.0000,1.0000,0.9851,82284.06,208971340.2,0.6453,
4662,181.21,1011.58,0.00,1.50,8.37,150.00,0.9500,0.9500,0.6523,0.8194,0.9004,1.0000,1.0000,0.9797,81366.50,208990810.3,0.6439,
3387,-551.54,587.28,0.00,-5.82,6.20,150.00,0.9500,0.9500,0.6645,0.8040,0.9180,1.0000,1.0000,0.9976,82890.19,209018600.9,0.6350,
378,-235.40,-1.89,0.00,-8.50,-0.07,150.00,0.9500,0.9500,0.7554,0.8665,0.9660,1.0000,1.0000,1.0000,94225.58,209033645.4,0.6339,
2430,504.36,378.05,0.00,6.80,5.10,150.00,0.9500,0.9500,0.6988,0.8305,0.9325,1.0000,1.0000,0.9998,87163.68,209037709.2,0.6385,
4396,-259.11,951.48,0.00,-2.23,8.20,150.00,0.9500,0.9500,0.6470,0.8141,0.9036,0.9891,1.0000,0.9853,80698.45,209060880.8,0.6443,
3606,518.26,659.08,0.00,5.25,6.68,150.00,0.9500,0.9500,0.6773,0.8228,0.9154,1.0000,1.0000,0.9964,84477.33,209087853.4,0.6387,
3567,-541.05,640.51,0.00,-5.49,6.49,150.00,0.9500,0.9500,0.6623,0.8045,0.9154,1.0000,1.0000,0.9965,82611.97,209110970.2,0.6356,
194,-156.68,-93.47,0.00,-7.30,-4.35,150.00,0.9500,0.9500,0.7667,0.8758,0.9700,1.0000,1.0000,1.0000,95638.03,209127180.9,0.6510,
2047,468.48,300.27,0.00,7.16,4.59,150.00,0.9500,0.9500,0.7081,0.8359,0.9388,1.0000,1.0000,1.0000,88330.44,209127810.5,0.6383,
4661,155.54,1015.84,0.00,1.29,8.40,150.00,0.9500,0.9500,0.6522,0.8193,0.9004,1.0000,1.0000,0.9797,81357.86,209171363.6,0.6444,
1060,-364.73,110.73,0.00,-8.13,2.47,150.00,0.9500,0.9500,0.7060,0.8305,0.9537,0.9876,1.0000,1.0000,88066.79,209181263.8,0.6346,
2302,492.33,350.60,0.00,6.92,4.93,150.00,0.9500,0.9500,0.7020,0.8322,0.9347,1.0000,1.0000,0.9999,87558.88,209192632.8,0.6387,
652,288.48,27.14,0.00,8.46,0.80,150.00,0.9500,0.9500,0.7555,0.8707,0.9615,1.0000,1.0000,1.0000,94240.50,209211133.8,0.6402,
4398,-210.62,963.38,0.00,-1.82,8.30,150.00,0.9500,0.9500,0.6488,0.8154,0.9036,0.9902,1.0000,0.9853,80927.81,209212064.2,0.6433,
1368,398.99,167.85,0.00,7.83,3.30,150.00,0.9500,0.9500,0.7263,0.8477,0.9493,1.0000,1.0000,1.0000,90589.16,209224402.8,0.6375,
4648,-181.21,1011.58,0.00,-1.50,8.37,150.00,0.9500,0.9500,0.6486,0.8146,0.9004,1.0000,1.0000,0.9799,80907.66,209243898.5,0.6438,
1878,-456.70,277.23,0.00,-7.27,4.41,150.00,0.9500,0.9500,0.6853,0.8157,0.9406,0.9897,1.0000,1.0000,85485.75,209287411.7,0.6355,
2175,480.88,325.05,0.00,7.04,4.76,150.00,0.9500,0.9500,0.7050,0.8340,0.9367,1.0000,1.0000,0.9999,87934.77,209296109.6,0.6388,
4397,-234.94,957.74,0.00,-2.03,8.26,150.00,0.9500,0.9500,0.6479,0.8148,0.9036,0.9896,1.0000,0.9853,80814.49,209313873.6,0.6452,
93,-67.52,-129.95,0.00,-3.92,-7.54,150.00,0.9500,0.9500,0.7822,0.8912,0.9726,1.0000,1.0000,1.0000,97569.04,209326625.1,0.6618,
4660,129.77,1019.45,0.00,1.07,8.43,150.00,0.9500,0.9500,0.6521,0.8191,0.9004,1.0000,1.0000,0.9797,81345.33,209327468.9,0.6449,
3960,456.63,786.42,0.00,4.27,7.35,150.00,0.9500,0.9500,0.6697,0.8220,0.9097,1.0000,1.0000,0.9923,83530.42,209328498.5,0.6400,
3929,-483.92,769.92,0.00,-4.52,7.20,150.00,0.9500,0.9500,0.6576,0.8070,0.9097,1.0000,1.0000,0.9925,82024.37,209340000.5,0.6375,
180,139.88,-97.39,0.00,6.98,-4.86,150.00,0.9500,0.9500,0.7860,0.8970,0.9709,1.0000,1.0000,1.0000,98045.72,209360507.4,0.6568,
4649,-155.54,1015.84,0.00,-1.29,8.40,150.00,0.9500,0.9500,0.6491,0.8152,0.9004,1.0000,1.0000,0.9799,80965.76,209387506.2,0.6444,
500,-264.54,-2.13,0.00,-8.50,-0.07,150.00,0.9500,0.9500,0.7343,0.8530,0.9636,0.9899,1.0000,1.0000,91597.19,209405779.8,0.6392,
1459,410.26,189.50,0.00,7.72,3.56,150.00,0.9500,0.9500,0.7233,0.8457,0.9477,1.0000,1.0000,1.0000,90221.67,209447678.2,0.6382,
4659,103.91,1022.41,0.00,0.86,8.46,150.00,0.9500,0.9500,0.6520,0.8190,0.9004,1.0000,1.0000,0.9797,81328.92,209459106.8,0.6452,
4414,186.16,968.41,0.00,1.60,8.35,150.00,0.9500,0.9500,0.6597,0.8211,0.9036,1.0000,1.0000,0.9851,82283.02,209496499.3,0.6468,
1151,-376.20,128.54,0.00,-8.04,2.75,150.00,0.9500,0.9500,0.7121,0.8285,0.9523,1.0000,1.0000,1.0000,88818.64,209500372.8,0.6345,
4650,-129.77,1019.45,0.00,-1.07,8.43,150.00,0.9500,0.9500,0.6495,0.8158,0.9004,1.0000,1.0000,0.9799,81020.19,209506598.0,0.6448,
4139,-459.72,828.79,0.00,-4.12,7.43,150.00,0.9500,0.9500,0.6537,0.8074,0.9067,1.0000,1.0000,0.9894,81533.74,209523599.2,0.6425,
2893,496.64,510.58,0.00,5.93,6.09,150.00,0.9500,0.9500,0.6832,0.8285,0.9257,0.9876,1.0000,0.9993,85214.66,209531538.5,0.6452,
1790,417.11,297.03,0.00,6.92,4.93,150.00,0.9500,0.9500,0.7060,0.8438,0.9425,0.9836,1.0000,1.0000,88056.94,209534472.6,0.6412,
4658,77.99,1024.71,0.00,0.65,8.48,150.00,0.9500,0.9500,0.6519,0.8188,0.9004,1.0000,1.0000,0.9798,81310.58,209568187.5,0.6455,
4651,-103.91,1022.41,0.00,-0.86,8.46,150.00,0.9500,0.9500,0.6499,0.8163,0.9004,1.0000,1.0000,0.9799,81070.90,209601162.9,0.6452,
3028,-527.02,523.14,0.00,-6.03,5.99,150.00,0.9500,0.9500,0.6673,0.8067,0.9232,0.9938,1.0000,0.9990,83230.52,209618379.3,0.6371,
3072,508.35,541.30,0.00,5.82,6.20,150.00,0.9500,0.9500,0.6881,0.8267,0.9232,1.0000,1.0000,0.9990,85827.21,209624605.9,0.6407,
4657,52.02,1026.36,0.00,0.43,8.49,150.00,0.9500,0.9500,0.6517,0.8185,0.9004,1.0000,1.0000,0.9798,81286.44,209650842.9,0.6457,
4408,37.45,985.42,0.00,0.32,8.49,150.00,0.9500,0.9500,0.6565,0.8202,0.9036,0.9964,1.0000,0.9851,81891.22,209657914.8,0.6443,
1919,442.62,299.19,0.00,7.04,4.76,150.00,0.9500,0.9500,0.7118,0.8398,0.9406,0.9984,1.0000,1.0000,88781.29,209669637.4,0.6412,
4652,-77.99,1024.71,0.00,-0.65,8.48,150.00,0.9500,0.9500,0.6503,0.8167,0.9004,1.0000,1.0000,0.9798,81112.34,209678627.3,0.6455,
1549,420.48,212.11,0.00,7.59,3.83,150.00,0.9500,0.9500,0.7206,0.8439,0.9460,1.0000,1.0000,1.0000,89877.46,209690436.2,0.6390,
3250,519.14,572.57,0.00,5.71,6.30,150.00,0.9500,0.9500,0.6845,0.8251,0.9207,1.0000,1.0000,0.9984,85377.68,209708223.1,0.6403,
4656,26.02,1027.35,0.00,0.22,8.50,150.00,0.9500,0.9500,0.6515,0.8183,0.9004,1.0000,1.0000,0.9798,81258.46,209709026.1,0.6459,
4413,161.58,972.81,0.00,1.39,8.39,150.00,0.9500,0.9500,0.6595,0.8211,0.9036,0.9999,1.0000,0.9851,82264.50,209723530.2,0.6475,
4653,-52.02,1026.36,0.00,-0.43,8.49,150.00,0.9500,0.9500,0.6506,0.8172,0.9004,1.0000,1.0000,0.9798,81155.55,209724113.7,0.6457,
138,82.07,-121.28,0.00,4.76,-7.04,150.00,0.9500,0.9500,0.7917,0.9019,0.9726,1.0000,1.0000,1.0000,98747.08,209736458.8,0.6631,
4654,-26.02,1027.35,0.00,-0.22,8.50,150.00,0.9500,0.9500,0.6509,0.8176,0.9004,1.0000,1.0000,0.9798,81194.99,209745092.8,0.6459,
4405,-37.45,985.42,0.00,-0.32,8.49,150.00,0.9500,0.9500,0.6545,0.8191,0.9036,0.9945,1.0000,0.9851,81632.36,209745100.5,0.6443,
3783,477.95,731.63,0.00,4.65,7.12,150.00,0.9500,0.9500,0.6740,0.8228,0.9125,1.0000,1.0000,0.9946,84070.48,209760269.8,0.6411,
3749,-503.31,714.42,0.00,-4.90,6.95,150.00,0.9500,0.9500,0.6608,0.8066,0.9125,1.0000,1.0000,0.9948,82426.08,209763455.8,0.6383,
2690,-59.92,681.63,0.00,-0.74,8.47,150.00,0.9500,0.9500,0.6490,0.8368,0.9280,0.9263,1.0000,0.9997,80955.72,209763831.7,0.6540,
4399,-186.16,968.41,0.00,-1.60,8.35,150.00,0.9500,0.9500,0.6496,0.8161,0.9036,0.9908,1.0000,0.9852,81033.00,209769310.6,0.6468,
3207,-538.89,554.02,0.00,-5.93,6.09,150.00,0.9500,0.9500,0.6682,0.8054,0.9207,1.0000,1.0000,0.9985,83342.20,209772000.4,0.6371,
712,299.64,43.68,0.00,8.41,1.23,150.00,0.9500,0.9500,0.7529,0.8687,0.9604,1.0000,1.0000,1.0000,93917.56,209810764.5,0.6410,
438,-251.94,-14.88,0.00,-8.49,-0.50,150.00,0.9500,0.9500,0.7452,0.8560,0.9646,1.0000,1.0000,1.0000,92947.79,209841823.6,0.6410,
410,233.99,-25.82,0.00,8.45,-0.93,150.00,0.9500,0.9500,0.7696,0.8828,0.9660,1.0000,1.0000,1.0000,95998.18,209907635.1,0.6467,
969,-345.19,117.94,0.00,-8.04,2.75,150.00,0.9500,0.9500,0.7030,0.8367,0.9552,0.9746,1.0000,1.0000,87683.09,209919823.7,0.6379,
3428,509.02,624.49,0.00,5.37,6.59,150.00,0.9500,0.9500,0.6813,0.8244,0.9180,1.0000,1.0000,0.9976,84984.54,209920954.1,0.6412,
4409,62.38,984.16,0.00,0.54,8.48,150.00,0.9500,0.9500,0.6572,0.8204,0.9036,0.9971,1.0000,0.9851,81972.48,209932307.2,0.6465,
2695,59.92,681.63,0.00,0.74,8.47,150.00,0.9500,0.9500,0.6434,0.8391,0.9280,0.9157,1.0000,0.9997,80249.78,209944593.9,0.6540,
3388,-530.61,606.26,0.00,-5.60,6.40,150.00,0.9500,0.9500,0.6660,0.8058,0.9180,1.0000,1.0000,0.9976,83072.91,209957590.1,0.6380,
4400,-161.58,972.81,0.00,-1.39,8.39,150.00,0.9500,0.9500,0.6505,0.8167,0.9036,0.9914,1.0000,0.9852,81140.78,209959095.4,0.6475,
561,-276.45,11.86,0.00,-8.49,0.36,150.00,0.9500,0.9500,0.7389,0.8505,0.9626,1.0000,1.0000,1.0000,92162.00,209967906.5,0.6392,
3605,494.83,676.85,0.00,5.02,6.86,150.00,0.9500,0.9500,0.6780,0.8237,0.9154,1.0000,1.0000,0.9964,84567.74,209975400.0,0.6415,
1750,-431.11,276.32,0.00,-7.16,4.59,150.00,0.9500,0.9500,0.6807,0.8203,0.9425,0.9755,1.0000,1.0000,84909.79,209975487.4,0.6405,
266,184.14,-62.46,0.00,8.05,-2.73,150.00,0.9500,0.9500,0.7819,0.8939,0.9692,1.0000,1.0000,1.0000,97526.46,209997098.5,0.6526,
310,199.68,-52.42,0.00,8.22,-2.16,150.00,0.9500,0.9500,0.7781,0.8904,0.9682,1.0000,1.0000,1.0000,97052.70,210000438.5,0.6509,
4404,-62.38,984.16,0.00,-0.54,8.48,150.00,0.9500,0.9500,0.6537,0.8187,0.9036,0.9938,1.0000,0.9851,81539.02,210003566.9,0.6465,
