Heliostat ID,Pos-x,Pos-y,Pos-z,Aim-x,Aim-y,Aim-z,Track-x,Track-y,Track-z,Reflectivity,Soiling,Total eff,Cosine eff,Attenuation,Blocking,Shading,Intercept eff.,Annual efficiency,
694,-119.99,278.02,0.00,-3.37,7.80,150.00,0.173,-0.569,0.804,0.9500,0.9500,0.7730,0.8918,0.9604,1.0000,1.0000,1.0000,0.7189,
893,-83.15,337.73,0.00,-2.03,8.25,150.00,0.099,-0.614,0.783,0.9500,0.9500,0.7629,0.8837,0.9566,1.0000,1.0000,1.0000,0.7247,
291,-154.20,137.26,0.00,-6.35,5.65,150.00,0.302,-0.398,0.866,0.9500,0.9500,0.7984,0.9137,0.9682,1.0000,1.0000,1.0000,0.7191,
633,-128.21,259.84,0.00,-3.76,7.62,150.00,0.193,-0.553,0.811,0.9500,0.9500,0.7761,0.8944,0.9615,1.0000,1.0000,1.0000,0.7193,
699,30.79,301.23,0.00,0.86,8.46,150.00,-0.075,-0.601,0.795,0.9500,0.9500,0.7810,0.9011,0.9604,1.0000,1.0000,1.0000,0.7178,
579,83.25,263.89,0.00,2.56,8.11,150.00,-0.169,-0.566,0.807,0.9500,0.9500,0.7900,0.9094,0.9626,1.0000,1.0000,1.0000,0.7206,
697,-30.79,301.23,0.00,-0.86,8.46,150.00,0.026,-0.603,0.797,0.9500,0.9500,0.7791,0.8988,0.9604,1.0000,1.0000,1.0000,0.7178,
635,-72.99,280.41,0.00,-2.14,8.23,150.00,0.099,-0.584,0.806,0.9500,0.9500,0.7809,0.8999,0.9615,1.0000,1.0000,1.0000,0.7187,
698,0.00,302.80,0.00,0.00,8.50,150.00,-0.025,-0.605,0.796,0.9500,0.9500,0.7803,0.9002,0.9604,1.0000,1.0000,1.0000,0.7182,
203,-136.28,121.30,0.00,-6.35,5.65,150.00,0.282,-0.379,0.882,0.9500,0.9500,0.8104,0.9257,0.9700,1.0000,1.0000,1.0000,0.7214,
639,44.10,286.38,0.00,1.29,8.40,150.00,-0.099,-0.591,0.801,0.9500,0.9500,0.7856,0.9053,0.9615,1.0000,1.0000,1.0000,0.7186,
510,-140.57,224.10,0.00,-4.52,7.20,150.00,0.230,-0.516,0.825,0.9500,0.9500,0.7825,0.8997,0.9636,1.0000,1.0000,1.0000,0.7234,
573,-83.25,263.89,0.00,-2.56,8.11,150.00,0.121,-0.570,0.813,0.9500,0.9500,0.7845,0.9030,0.9626,1.0000,1.0000,1.0000,0.7206,
125,126.43,73.90,0.00,7.34,4.29,150.00,-0.330,-0.283,0.901,0.9500,0.9500,0.8360,0.9524,0.9726,1.0000,1.0000,1.0000,0.7242,
335,-152.56,156.34,0.00,-5.94,6.08,150.00,0.288,-0.428,0.857,0.9500,0.9500,0.7951,0.9108,0.9673,1.0000,1.0000,1.0000,0.7213,
636,-44.10,286.38,0.00,-1.29,8.40,150.00,0.050,-0.593,0.804,0.9500,0.9500,0.7827,0.9020,0.9615,1.0000,1.0000,1.0000,0.7186,
580,109.65,254.05,0.00,3.37,7.80,150.00,-0.215,-0.550,0.807,0.9500,0.9500,0.7895,0.9087,0.9626,1.0000,1.0000,1.0000,0.7226,
12,-107.77,32.28,0.00,-8.14,2.44,150.00,0.263,-0.190,0.946,0.9500,0.9500,0.8375,0.9521,0.9747,1.0000,1.0000,1.0000,0.7243,
641,101.13,271.53,0.00,2.97,7.97,150.00,-0.195,-0.566,0.801,0.9500,0.9500,0.7853,0.9049,0.9615,1.0000,1.0000,1.0000,0.7226,
459,123.05,220.35,0.00,4.14,7.42,150.00,-0.251,-0.514,0.820,0.9500,0.9500,0.7975,0.9161,0.9646,1.0000,1.0000,1.0000,0.7268,
638,14.75,289.38,0.00,0.43,8.49,150.00,-0.049,-0.596,0.801,0.9500,0.9500,0.7850,0.9047,0.9615,1.0000,1.0000,1.0000,0.7194,
171,134.96,104.10,0.00,6.73,5.19,150.00,-0.331,-0.342,0.879,0.9500,0.9500,0.8266,0.9433,0.9709,1.0000,1.0000,1.0000,0.7246,
258,135.80,139.16,0.00,5.94,6.08,150.00,-0.314,-0.403,0.859,0.9500,0.9500,0.8179,0.9352,0.9692,1.0000,1.0000,1.0000,0.7254,
637,-14.75,289.38,0.00,-0.43,8.49,150.00,0.000,-0.597,0.802,0.9500,0.9500,0.7841,0.9036,0.9615,1.0000,1.0000,1.0000,0.7194,
73,116.11,57.27,0.00,7.62,3.76,150.00,-0.316,-0.248,0.916,0.9500,0.9500,0.8433,0.9597,0.9737,1.0000,1.0000,1.0000,0.7262,
578,55.98,270.98,0.00,1.72,8.32,150.00,-0.121,-0.578,0.807,0.9500,0.9500,0.7902,0.9096,0.9626,1.0000,1.0000,1.0000,0.7231,
634,-101.13,271.53,0.00,-2.97,7.97,150.00,0.147,-0.571,0.808,0.9500,0.9500,0.7787,0.8974,0.9615,1.0000,1.0000,1.0000,0.7226,
572,-109.65,254.05,0.00,-3.37,7.80,150.00,0.167,-0.555,0.815,0.9500,0.9500,0.7821,0.9003,0.9626,1.0000,1.0000,1.0000,0.7226,
577,28.14,275.27,0.00,0.86,8.46,150.00,-0.073,-0.586,0.807,0.9500,0.9500,0.7899,0.9092,0.9626,1.0000,1.0000,1.0000,0.7204,
574,-55.98,270.98,0.00,-1.72,8.32,150.00,0.073,-0.581,0.810,0.9500,0.9500,0.7864,0.9053,0.9626,1.0000,1.0000,1.0000,0.7231,
575,-28.14,275.27,0.00,-0.86,8.46,150.00,0.024,-0.587,0.809,0.9500,0.9500,0.7880,0.9071,0.9626,1.0000,1.0000,1.0000,0.7204,
449,-123.05,220.35,0.00,-4.14,7.42,150.00,0.205,-0.519,0.830,0.9500,0.9500,0.7887,0.9060,0.9646,1.0000,1.0000,1.0000,0.7268,
520,117.06,237.24,0.00,3.76,7.62,150.00,-0.234,-0.532,0.814,0.9500,0.9500,0.7934,0.9124,0.9636,1.0000,1.0000,1.0000,0.7288,
576,0.00,276.71,0.00,0.00,8.50,150.00,-0.024,-0.589,0.808,0.9500,0.9500,0.7892,0.9084,0.9626,1.0000,1.0000,1.0000,0.7207,
107,-126.43,73.90,0.00,-7.34,4.29,150.00,0.288,-0.287,0.914,0.9500,0.9500,0.8240,0.9387,0.9726,1.0000,1.0000,1.0000,0.7243,
247,-135.80,139.16,0.00,-5.94,6.08,150.00,0.271,-0.409,0.871,0.9500,0.9500,0.8066,0.9222,0.9692,1.0000,1.0000,1.0000,0.7254,
158,-134.96,104.10,0.00,-6.73,5.19,150.00,0.289,-0.347,0.892,0.9500,0.9500,0.8145,0.9296,0.9709,1.0000,1.0000,1.0000,0.7246,
56,-116.11,57.27,0.00,-7.62,3.76,150.00,0.274,-0.251,0.928,0.9500,0.9500,0.8318,0.9466,0.9737,1.0000,1.0000,1.0000,0.7262,
214,117.94,139.20,0.00,5.49,6.49,150.00,-0.283,-0.411,0.866,0.9500,0.9500,0.8248,0.9422,0.9700,1.0000,1.0000,1.0000,0.7294,
511,-117.06,237.24,0.00,-3.76,7.62,150.00,0.187,-0.538,0.822,0.9500,0.9500,0.7853,0.9030,0.9636,1.0000,1.0000,1.0000,0.7288,
302,133.45,157.51,0.00,5.49,6.49,150.00,-0.300,-0.433,0.850,0.9500,0.9500,0.8138,0.9312,0.9682,1.0000,1.0000,1.0000,0.7286,
458,100.01,231.72,0.00,3.37,7.80,150.00,-0.208,-0.534,0.819,0.9500,0.9500,0.7985,0.9172,0.9646,1.0000,1.0000,1.0000,0.7319,
345,129.15,176.17,0.00,5.03,6.86,150.00,-0.283,-0.460,0.841,0.9500,0.9500,0.8096,0.9274,0.9673,1.0000,1.0000,1.0000,0.7302,
28,101.71,48.08,0.00,7.68,3.63,150.00,-0.289,-0.228,0.930,0.9500,0.9500,0.8519,0.9684,0.9747,1.0000,1.0000,1.0000,0.7314,
399,125.09,199.42,0.00,4.52,7.20,150.00,-0.265,-0.490,0.830,0.9500,0.9500,0.8036,0.9218,0.9660,1.0000,1.0000,1.0000,0.7308,
204,-117.94,139.20,0.00,-5.49,6.49,150.00,0.239,-0.417,0.877,0.9500,0.9500,0.8147,0.9306,0.9700,1.0000,1.0000,1.0000,0.7294,
519,92.33,247.91,0.00,2.97,7.97,150.00,-0.189,-0.551,0.813,0.9500,0.9500,0.7942,0.9133,0.9636,1.0000,1.0000,1.0000,0.7332,
124,117.04,88.01,0.00,6.79,5.11,150.00,-0.306,-0.316,0.898,0.9500,0.9500,0.8385,0.9553,0.9726,1.0000,1.0000,1.0000,0.7309,
396,59.30,227.82,0.00,2.14,8.23,150.00,-0.138,-0.544,0.828,0.9500,0.9500,0.7828,0.9243,0.9660,0.9715,1.0000,1.0000,0.7350,
450,-100.01,231.72,0.00,-3.37,7.80,150.00,0.161,-0.539,0.827,0.9500,0.9500,0.7913,0.9090,0.9646,1.0000,1.0000,1.0000,0.7319,
292,-133.45,157.51,0.00,-5.49,6.49,150.00,0.256,-0.438,0.862,0.9500,0.9500,0.8030,0.9189,0.9682,1.0000,1.0000,1.0000,0.7286,
391,-59.30,227.82,0.00,-2.14,8.23,150.00,0.090,-0.547,0.833,0.9500,0.9500,0.7825,0.9193,0.9660,0.9764,1.0000,1.0000,0.7350,
336,-129.15,176.17,0.00,-5.03,6.86,150.00,0.238,-0.466,0.852,0.9500,0.9500,0.7995,0.9159,0.9673,1.0000,1.0000,1.0000,0.7302,
388,-125.09,199.42,0.00,-4.52,7.20,150.00,0.219,-0.496,0.840,0.9500,0.9500,0.7942,0.9110,0.9660,1.0000,1.0000,1.0000,0.7308,
512,-92.33,247.91,0.00,-2.97,7.97,150.00,0.142,-0.555,0.819,0.9500,0.9500,0.7878,0.9059,0.9636,1.0000,1.0000,1.0000,0.7332,
13,-101.71,48.08,0.00,-7.68,3.63,150.00,0.246,-0.231,0.941,0.9500,0.9500,0.8414,0.9566,0.9747,1.0000,1.0000,1.0000,0.7314,
72,107.65,71.94,0.00,7.07,4.72,150.00,-0.294,-0.284,0.913,0.9500,0.9500,0.8461,0.9629,0.9737,1.0000,1.0000,1.0000,0.7331,
257,114.96,156.81,0.00,5.03,6.86,150.00,-0.269,-0.440,0.857,0.9500,0.9500,0.8203,0.9379,0.9692,1.0000,1.0000,1.0000,0.7337,
170,119.04,121.98,0.00,5.94,6.08,150.00,-0.294,-0.382,0.876,0.9500,0.9500,0.8294,0.9466,0.9709,1.0000,1.0000,1.0000,0.7331,
108,-117.04,88.01,0.00,-6.79,5.11,150.00,0.263,-0.321,0.910,0.9500,0.9500,0.8274,0.9427,0.9726,1.0000,1.0000,1.0000,0.7310,
457,75.93,240.69,0.00,2.56,8.11,150.00,-0.164,-0.550,0.819,0.9500,0.9500,0.7990,0.9178,0.9646,1.0000,1.0000,1.0000,0.7362,
518,66.64,256.01,0.00,2.14,8.23,150.00,-0.143,-0.565,0.813,0.9500,0.9500,0.7946,0.9137,0.9636,1.0000,1.0000,1.0000,0.7365,
213,97.27,154.35,0.00,4.53,7.19,150.00,-0.237,-0.444,0.864,0.9500,0.9500,0.8218,0.9445,0.9700,0.9939,1.0000,1.0000,0.7361,
451,-75.93,240.69,0.00,-2.56,8.11,150.00,0.116,-0.554,0.824,0.9500,0.9500,0.7936,0.9116,0.9646,1.0000,1.0000,1.0000,0.7362,
513,-66.64,256.01,0.00,-2.14,8.23,150.00,0.095,-0.568,0.817,0.9500,0.9500,0.7900,0.9084,0.9636,1.0000,1.0000,1.0000,0.7365,
57,-107.65,71.94,0.00,-7.07,4.72,150.00,0.251,-0.287,0.924,0.9500,0.9500,0.8355,0.9508,0.9737,1.0000,1.0000,1.0000,0.7331,
248,-114.96,156.81,0.00,-5.03,6.86,150.00,0.224,-0.445,0.867,0.9500,0.9500,0.8108,0.9269,0.9692,1.0000,1.0000,1.0000,0.7337,
159,-119.04,121.98,0.00,-5.94,6.08,150.00,0.250,-0.387,0.888,0.9500,0.9500,0.8188,0.9345,0.9709,1.0000,1.0000,1.0000,0.7331,
517,40.26,261.46,0.00,1.29,8.40,150.00,-0.096,-0.575,0.813,0.9500,0.9500,0.7945,0.9136,0.9636,1.0000,1.0000,1.0000,0.7384,
301,110.06,174.65,0.00,4.53,7.19,150.00,-0.251,-0.467,0.848,0.9500,0.9500,0.8159,0.9337,0.9682,1.0000,1.0000,1.0000,0.7366,
205,-97.27,154.35,0.00,-4.53,7.19,150.00,0.192,-0.448,0.873,0.9500,0.9500,0.8185,0.9349,0.9700,1.0000,1.0000,1.0000,0.7360,
456,51.06,247.16,0.00,1.72,8.32,150.00,-0.118,-0.562,0.819,0.9500,0.9500,0.7992,0.9180,0.9646,1.0000,1.0000,1.0000,0.7389,
514,-40.26,261.46,0.00,-1.29,8.40,150.00,0.048,-0.577,0.815,0.9500,0.9500,0.7917,0.9104,0.9636,1.0000,1.0000,1.0000,0.7384,
344,103.19,192.53,0.00,4.02,7.49,150.00,-0.231,-0.492,0.839,0.9500,0.9500,0.8115,0.9295,0.9673,1.0000,1.0000,1.0000,0.7376,
516,13.47,264.20,0.00,0.43,8.49,150.00,-0.048,-0.580,0.813,0.9500,0.9500,0.7940,0.9130,0.9636,1.0000,1.0000,1.0000,0.7394,
452,-51.06,247.16,0.00,-1.72,8.32,150.00,0.070,-0.564,0.822,0.9500,0.9500,0.7955,0.9138,0.9646,1.0000,1.0000,1.0000,0.7389,
515,-13.47,264.20,0.00,-0.43,8.49,150.00,-0.000,-0.581,0.814,0.9500,0.9500,0.7931,0.9119,0.9636,1.0000,1.0000,1.0000,0.7394,
123,106.10,100.94,0.00,6.16,5.86,150.00,-0.279,-0.347,0.895,0.9500,0.9500,0.8407,0.9578,0.9726,1.0000,1.0000,1.0000,0.7372,
27,93.35,62.79,0.00,7.05,4.74,150.00,-0.266,-0.265,0.927,0.9500,0.9500,0.8548,0.9717,0.9747,1.0000,1.0000,1.0000,0.7383,
293,-110.06,174.65,0.00,-4.53,7.19,150.00,0.206,-0.472,0.857,0.9500,0.9500,0.8070,0.9235,0.9682,1.0000,1.0000,1.0000,0.7365,
455,25.66,251.07,0.00,0.86,8.46,150.00,-0.071,-0.569,0.819,0.9500,0.9500,0.7989,0.9177,0.9646,1.0000,1.0000,1.0000,0.7407,
453,-25.66,251.07,0.00,-0.86,8.46,150.00,0.023,-0.571,0.821,0.9500,0.9500,0.7971,0.9156,0.9646,1.0000,1.0000,1.0000,0.7407,
337,-103.19,192.53,0.00,-4.02,7.49,150.00,0.185,-0.497,0.848,0.9500,0.9500,0.8034,0.9203,0.9673,1.0000,1.0000,1.0000,0.7376,
454,0.00,252.38,0.00,0.00,8.50,150.00,-0.024,-0.572,0.820,0.9500,0.9500,0.7982,0.9169,0.9646,1.0000,1.0000,1.0000,0.7415,
71,97.34,85.37,0.00,6.39,5.60,150.00,-0.267,-0.317,0.910,0.9500,0.9500,0.8486,0.9657,0.9737,1.0000,1.0000,1.0000,0.7396,
109,-106.10,100.94,0.00,-6.16,5.86,150.00,0.236,-0.351,0.906,0.9500,0.9500,0.8307,0.9464,0.9726,1.0000,1.0000,1.0000,0.7373,
14,-93.35,62.79,0.00,-7.05,4.74,150.00,0.223,-0.268,0.937,0.9500,0.9500,0.8452,0.9609,0.9747,1.0000,1.0000,1.0000,0.7383,
212,74.68,166.46,0.00,3.48,7.76,150.00,-0.187,-0.470,0.863,0.9500,0.9500,0.8270,0.9460,0.9700,0.9986,1.0000,1.0000,0.7422,
256,91.86,171.38,0.00,4.02,7.49,150.00,-0.219,-0.470,0.855,0.9500,0.9500,0.8221,0.9399,0.9692,1.0000,1.0000,1.0000,0.7411,
169,100.77,137.46,0.00,5.03,6.86,150.00,-0.252,-0.416,0.874,0.9500,0.9500,0.8317,0.9491,0.9709,1.0000,1.0000,1.0000,0.7407,
58,-97.34,85.37,0.00,-6.39,5.60,150.00,0.224,-0.320,0.920,0.9500,0.9500,0.8390,0.9548,0.9737,1.0000,1.0000,1.0000,0.7396,
206,-74.68,166.46,0.00,-3.48,7.76,150.00,0.141,-0.473,0.869,0.9500,0.9500,0.8218,0.9387,0.9700,1.0000,1.0000,1.0000,0.7422,
300,84.51,188.35,0.00,3.48,7.76,150.00,-0.198,-0.494,0.846,0.9500,0.9500,0.8173,0.9353,0.9682,1.0000,1.0000,1.0000,0.7428,
249,-91.86,171.38,0.00,-4.02,7.49,150.00,0.174,-0.474,0.863,0.9500,0.9500,0.8144,0.9311,0.9692,1.0000,1.0000,1.0000,0.7411,
343,75.20,205.09,0.00,2.93,7.98,150.00,-0.174,-0.516,0.838,0.9500,0.9500,0.8125,0.9308,0.9673,1.0000,1.0000,1.0000,0.7433,
160,-100.77,137.46,0.00,-5.03,6.86,150.00,0.207,-0.420,0.883,0.9500,0.9500,0.8227,0.9389,0.9709,1.0000,1.0000,1.0000,0.7406,
122,93.73,112.52,0.00,5.44,6.53,150.00,-0.249,-0.374,0.894,0.9500,0.9500,0.8425,0.9599,0.9726,1.0000,1.0000,1.0000,0.7430,
294,-84.51,188.35,0.00,-3.48,7.76,150.00,0.152,-0.498,0.853,0.9500,0.9500,0.8105,0.9275,0.9682,1.0000,1.0000,1.0000,0.7428,
338,-75.20,205.09,0.00,-2.93,7.98,150.00,0.128,-0.520,0.844,0.9500,0.9500,0.8067,0.9241,0.9673,1.0000,1.0000,1.0000,0.7434,
395,35.83,232.67,0.00,1.29,8.40,150.00,-0.093,-0.553,0.828,0.9500,0.9500,0.8058,0.9243,0.9660,1.0000,1.0000,1.0000,0.7455,
26,82.87,76.08,0.00,6.26,5.75,150.00,-0.238,-0.299,0.924,0.9500,0.9500,0.8573,0.9746,0.9747,1.0000,1.0000,1.0000,0.7448,
392,-35.83,232.67,0.00,-1.29,8.40,150.00,0.045,-0.555,0.831,0.9500,0.9500,0.8031,0.9212,0.9660,1.0000,1.0000,1.0000,0.7455,
211,50.62,175.28,0.00,2.36,8.17,150.00,-0.134,-0.489,0.862,0.9500,0.9500,0.8288,0.9467,0.9700,1.0000,1.0000,1.0000,0.7468,
110,-93.73,112.52,0.00,-5.44,6.53,150.00,0.205,-0.378,0.903,0.9500,0.9500,0.8337,0.9498,0.9726,1.0000,1.0000,1.0000,0.7430,
255,66.94,182.56,0.00,2.93,7.98,150.00,-0.166,-0.493,0.854,0.9500,0.9500,0.8231,0.9410,0.9692,1.0000,1.0000,1.0000,0.7464,
70,85.36,97.35,0.00,5.60,6.39,150.00,-0.237,-0.346,0.908,0.9500,0.9500,0.8506,0.9680,0.9737,1.0000,1.0000,1.0000,0.7456,
207,-50.62,175.28,0.00,-2.36,8.17,150.00,0.088,-0.491,0.867,0.9500,0.9500,0.8245,0.9418,0.9700,1.0000,1.0000,1.0000,0.7468,
299,57.28,198.34,0.00,2.36,8.17,150.00,-0.142,-0.515,0.846,0.9500,0.9500,0.8180,0.9361,0.9682,1.0000,1.0000,1.0000,0.7472,
342,45.72,213.60,0.00,1.78,8.31,150.00,-0.115,-0.533,0.838,0.9500,0.9500,0.8129,0.9311,0.9673,1.0000,1.0000,1.0000,0.7473,
15,-82.87,76.08,0.00,-6.26,5.75,150.00,0.195,-0.302,0.933,0.9500,0.9500,0.8488,0.9650,0.9747,1.0000,1.0000,1.0000,0.7448,
250,-66.94,182.56,0.00,-2.93,7.98,150.00,0.120,-0.497,0.860,0.9500,0.9500,0.8175,0.9347,0.9692,1.0000,1.0000,1.0000,0.7464,
168,80.52,150.22,0.00,4.02,7.49,150.00,-0.206,-0.444,0.872,0.9500,0.9500,0.8333,0.9509,0.9709,1.0000,1.0000,1.0000,0.7470,
339,-45.72,213.60,0.00,-1.78,8.31,150.00,0.068,-0.536,0.842,0.9500,0.9500,0.8093,0.9271,0.9673,1.0000,1.0000,1.0000,0.7473,
295,-57.28,198.34,0.00,-2.36,8.17,150.00,0.095,-0.517,0.850,0.9500,0.9500,0.8134,0.9308,0.9682,1.0000,1.0000,1.0000,0.7472,
59,-85.36,97.35,0.00,-5.60,6.39,150.00,0.193,-0.349,0.917,0.9500,0.9500,0.8422,0.9584,0.9737,1.0000,1.0000,1.0000,0.7456,
210,25.56,180.64,0.00,1.19,8.42,150.00,-0.079,-0.500,0.862,0.9500,0.9500,0.8288,0.9467,0.9700,1.0000,1.0000,1.0000,0.7496,
254,40.70,190.13,0.00,1.78,8.31,150.00,-0.110,-0.509,0.854,0.9500,0.9500,0.8234,0.9414,0.9692,1.0000,1.0000,1.0000,0.7493,
208,-25.56,180.64,0.00,-1.19,8.42,150.00,0.033,-0.502,0.864,0.9500,0.9500,0.8266,0.9442,0.9700,1.0000,1.0000,1.0000,0.7496,
121,80.10,122.59,0.00,4.65,7.12,150.00,-0.216,-0.397,0.892,0.9500,0.9500,0.8440,0.9616,0.9726,1.0000,1.0000,1.0000,0.7481,
341,15.34,217.90,0.00,0.60,8.48,150.00,-0.055,-0.542,0.838,0.9500,0.9500,0.8124,0.9306,0.9673,1.0000,1.0000,1.0000,0.7492,
161,-80.52,150.22,0.00,-4.02,7.49,150.00,0.160,-0.448,0.880,0.9500,0.9500,0.8262,0.9428,0.9709,1.0000,1.0000,1.0000,0.7469,
340,-15.34,217.90,0.00,-0.60,8.48,150.00,0.007,-0.543,0.840,0.9500,0.9500,0.8113,0.9293,0.9673,1.0000,1.0000,1.0000,0.7492,
251,-40.70,190.13,0.00,-1.78,8.31,150.00,0.063,-0.511,0.857,0.9500,0.9500,0.8200,0.9375,0.9692,1.0000,1.0000,1.0000,0.7492,
298,28.93,204.40,0.00,1.19,8.42,150.00,-0.083,-0.527,0.846,0.9500,0.9500,0.8179,0.9360,0.9682,1.0000,1.0000,1.0000,0.7500,
253,13.66,193.96,0.00,0.60,8.48,150.00,-0.053,-0.518,0.854,0.9500,0.9500,0.8230,0.9409,0.9692,1.0000,1.0000,1.0000,0.7505,
209,0.00,182.44,0.00,0.00,8.50,150.00,-0.023,-0.505,0.863,0.9500,0.9500,0.8263,0.9458,0.9700,0.9979,1.0000,1.0000,0.7509,
252,-13.66,193.96,0.00,-0.60,8.48,150.00,0.005,-0.518,0.855,0.9500,0.9500,0.8219,0.9396,0.9692,1.0000,1.0000,1.0000,0.7505,
296,-28.93,204.40,0.00,-1.19,8.42,150.00,0.036,-0.529,0.848,0.9500,0.9500,0.8156,0.9334,0.9682,1.0000,1.0000,1.0000,0.7500,
111,-80.10,122.59,0.00,-4.65,7.12,150.00,0.171,-0.401,0.900,0.9500,0.9500,0.8365,0.9530,0.9726,1.0000,1.0000,1.0000,0.7481,
297,0.00,206.44,0.00,0.00,8.50,150.00,-0.024,-0.532,0.847,0.9500,0.9500,0.8171,0.9351,0.9682,1.0000,1.0000,1.0000,0.7511,
25,70.52,87.65,0.00,5.33,6.62,150.00,-0.206,-0.328,0.922,0.9500,0.9500,0.8592,0.9768,0.9747,1.0000,1.0000,1.0000,0.7507,
69,71.93,107.65,0.00,4.72,7.07,150.00,-0.203,-0.371,0.906,0.9500,0.9500,0.8522,0.9698,0.9737,1.0000,1.0000,1.0000,0.7509,
167,58.68,160.02,0.00,2.93,7.98,150.00,-0.156,-0.465,0.871,0.9500,0.9500,0.8342,0.9520,0.9709,1.0000,1.0000,1.0000,0.7519,
16,-70.52,87.65,0.00,-5.33,6.62,150.00,0.161,-0.331,0.930,0.9500,0.9500,0.8521,0.9687,0.9747,1.0000,1.0000,1.0000,0.7507,
120,65.41,131.02,0.00,3.80,7.60,150.00,-0.180,-0.417,0.891,0.9500,0.9500,0.8451,0.9628,0.9726,1.0000,1.0000,1.0000,0.7524,
60,-71.93,107.65,0.00,-4.72,7.07,150.00,0.158,-0.374,0.914,0.9500,0.9500,0.8451,0.9618,0.9737,1.0000,1.0000,1.0000,0.7509,
162,-58.68,160.02,0.00,-2.93,7.98,150.00,0.110,-0.468,0.877,0.9500,0.9500,0.8291,0.9461,0.9709,1.0000,1.0000,1.0000,0.7518,
112,-65.41,131.02,0.00,-3.80,7.60,150.00,0.135,-0.420,0.897,0.9500,0.9500,0.8389,0.9558,0.9726,1.0000,1.0000,1.0000,0.7524,
166,35.67,166.67,0.00,1.78,8.31,150.00,-0.104,-0.480,0.871,0.9500,0.9500,0.8345,0.9524,0.9709,1.0000,1.0000,1.0000,0.7552,
68,57.26,116.12,0.00,3.76,7.62,150.00,-0.166,-0.392,0.905,0.9500,0.9500,0.8533,0.9710,0.9737,1.0000,1.0000,1.0000,0.7553,
24,56.58,97.24,0.00,4.27,7.35,150.00,-0.169,-0.353,0.920,0.9500,0.9500,0.8607,0.9785,0.9747,1.0000,1.0000,1.0000,0.7556,
163,-35.67,166.67,0.00,-1.78,8.31,150.00,0.058,-0.482,0.874,0.9500,0.9500,0.8314,0.9488,0.9709,1.0000,1.0000,1.0000,0.7552,
119,49.84,137.70,0.00,2.89,7.99,150.00,-0.143,-0.433,0.890,0.9500,0.9500,0.8457,0.9635,0.9726,1.0000,1.0000,1.0000,0.7559,
61,-57.26,116.12,0.00,-3.76,7.62,150.00,0.121,-0.394,0.911,0.9500,0.9500,0.8477,0.9647,0.9737,1.0000,1.0000,1.0000,0.7553,
165,11.97,170.02,0.00,0.60,8.48,150.00,-0.050,-0.488,0.871,0.9500,0.9500,0.8341,0.9519,0.9709,1.0000,1.0000,1.0000,0.7569,
17,-56.58,97.24,0.00,-4.27,7.35,150.00,0.125,-0.355,0.927,0.9500,0.9500,0.8550,0.9719,0.9747,1.0000,1.0000,1.0000,0.7556,
113,-49.84,137.70,0.00,-2.89,7.99,150.00,0.097,-0.435,0.895,0.9500,0.9500,0.8411,0.9582,0.9726,1.0000,1.0000,1.0000,0.7559,
164,-11.97,170.02,0.00,-0.60,8.48,150.00,0.004,-0.489,0.872,0.9500,0.9500,0.8331,0.9507,0.9709,1.0000,1.0000,1.0000,0.7569,
118,33.60,142.53,0.00,1.95,8.27,150.00,-0.104,-0.444,0.890,0.9500,0.9500,0.8460,0.9638,0.9726,1.0000,1.0000,1.0000,0.7584,
67,41.61,122.60,0.00,2.73,8.05,150.00,-0.127,-0.408,0.904,0.9500,0.9500,0.8539,0.9718,0.9737,1.0000,1.0000,1.0000,0.7587,
114,-33.60,142.53,0.00,-1.95,8.27,150.00,0.058,-0.446,0.893,0.9500,0.9500,0.8428,0.9602,0.9726,1.0000,1.0000,1.0000,0.7584,
23,41.35,104.62,0.00,3.12,7.90,150.00,-0.130,-0.371,0.919,0.9500,0.9500,0.8616,0.9795,0.9747,1.0000,1.0000,1.0000,0.7595,
62,-41.61,122.60,0.00,-2.73,8.05,150.00,0.081,-0.409,0.909,0.9500,0.9500,0.8499,0.9672,0.9737,1.0000,1.0000,1.0000,0.7587,
117,16.91,145.46,0.00,0.98,8.44,150.00,-0.064,-0.451,0.890,0.9500,0.9500,0.8458,0.9636,0.9726,1.0000,1.0000,1.0000,0.7599,
115,-16.91,145.46,0.00,-0.98,8.44,150.00,0.018,-0.452,0.892,0.9500,0.9500,0.8442,0.9618,0.9726,1.0000,1.0000,1.0000,0.7599,
18,-41.35,104.62,0.00,-3.12,7.90,150.00,0.085,-0.373,0.924,0.9500,0.9500,0.8574,0.9747,0.9747,1.0000,1.0000,1.0000,0.7595,
116,0.00,146.44,0.00,0.00,8.50,150.00,-0.023,-0.454,0.891,0.9500,0.9500,0.8452,0.9630,0.9726,1.0000,1.0000,1.0000,0.7604,
66,25.26,126.98,0.00,1.66,8.34,150.00,-0.086,-0.418,0.904,0.9500,0.9500,0.8541,0.9719,0.9737,1.0000,1.0000,1.0000,0.7610,
63,-25.26,126.98,0.00,-1.66,8.34,150.00,0.040,-0.420,0.907,0.9500,0.9500,0.8516,0.9691,0.9737,1.0000,1.0000,1.0000,0.7610,
22,25.19,109.64,0.00,1.90,8.28,150.00,-0.088,-0.384,0.919,0.9500,0.9500,0.8619,0.9798,0.9747,1.0000,1.0000,1.0000,0.7622,
